6125
NM_001178799.1	NM_001178799.1	MissingGeneType
NM_001178800.1	NM_001178800.1	MissingGeneType
NM_001178801.1	NM_001178801.1	MissingGeneType
NM_001184674.1	NM_001184674.1	MissingGeneType
NM_001178802.1	NM_001178802.1	MissingGeneType
NM_001178804.1	NM_001178804.1	MissingGeneType
NM_001178805.1	NM_001178805.1	MissingGeneType
NM_001178806.1	NM_001178806.1	MissingGeneType
NM_001178807.1	NM_001178807.1	MissingGeneType
NM_001178808.1	NM_001178808.1	MissingGeneType
NM_001178809.1	NM_001178809.1	MissingGeneType
NM_001178811.1	NM_001178811.1	MissingGeneType
NM_001178812.1	NM_001178812.1	MissingGeneType
NM_001178813.1	NM_001178813.1	MissingGeneType
NM_001178814.1	NM_001178814.1	MissingGeneType
NM_001184543.1	NM_001184543.1	MissingGeneType
NM_001181061.1	NM_001181061.1	MissingGeneType
NM_001180996.1	NM_001180996.1	MissingGeneType
NM_001180924.4	NM_001180924.4	MissingGeneType
NM_001181146.1	NM_001181146.1	MissingGeneType
NM_001181217.1	NM_001181217.1	MissingGeneType
NM_001181276.3	NM_001181276.3	MissingGeneType
NM_001181341.3	NM_001181341.3	MissingGeneType
NM_001181129.1	NM_001181129.1	MissingGeneType
NM_001181128.1	NM_001181128.1	MissingGeneType
NM_001181127.1	NM_001181127.1	MissingGeneType
NM_001181126.1	NM_001181126.1	MissingGeneType
NM_001181125.1	NM_001181125.1	MissingGeneType
NM_001184473.1	NM_001184473.1	MissingGeneType
NM_001181124.1	NM_001181124.1	MissingGeneType
NM_001181123.1	NM_001181123.1	MissingGeneType
NM_001181122.1	NM_001181122.1	MissingGeneType
NM_001181121.1	NM_001181121.1	MissingGeneType
NM_001181120.1	NM_001181120.1	MissingGeneType
NM_001181119.1	NM_001181119.1	MissingGeneType
NM_001181118.1	NM_001181118.1	MissingGeneType
NM_001181117.1	NM_001181117.1	MissingGeneType
NM_001181116.1	NM_001181116.1	MissingGeneType
NM_001181115.1	NM_001181115.1	MissingGeneType
NR_132176.1	NR_132176.1	MissingGeneType
NM_001181114.1	NM_001181114.1	MissingGeneType
NM_001181113.1	NM_001181113.1	MissingGeneType
NM_001181112.1	NM_001181112.1	MissingGeneType
NM_001181111.1	NM_001181111.1	MissingGeneType
NM_001181110.1	NM_001181110.1	MissingGeneType
NM_001181109.1	NM_001181109.1	MissingGeneType
NM_001181108.1	NM_001181108.1	MissingGeneType
NM_001181107.1	NM_001181107.1	MissingGeneType
NM_001181106.1	NM_001181106.1	MissingGeneType
NM_001181104.1	NM_001181104.1	MissingGeneType
NM_001181103.1	NM_001181103.1	MissingGeneType
NM_001181102.1	NM_001181102.1	MissingGeneType
NM_001181101.1	NM_001181101.1	MissingGeneType
NM_001181100.1	NM_001181100.1	MissingGeneType
NM_001181099.1	NM_001181099.1	MissingGeneType
NM_001181098.1	NM_001181098.1	MissingGeneType
NM_001181097.1	NM_001181097.1	MissingGeneType
NM_001181096.1	NM_001181096.1	MissingGeneType
NM_001181095.1	NM_001181095.1	MissingGeneType
NM_001181094.1	NM_001181094.1	MissingGeneType
NM_001181093.1	NM_001181093.1	MissingGeneType
NM_001181091.1	NM_001181091.1	MissingGeneType
NM_001181092.1	NM_001181092.1	MissingGeneType
NM_001181090.1	NM_001181090.1	MissingGeneType
NM_001181089.1	NM_001181089.1	MissingGeneType
NM_001181088.1	NM_001181088.1	MissingGeneType
NM_001181087.1	NM_001181087.1	MissingGeneType
NM_001181086.1	NM_001181086.1	MissingGeneType
NM_001181085.1	NM_001181085.1	MissingGeneType
NM_001181084.1	NM_001181084.1	MissingGeneType
NM_001181081.1	NM_001181081.1	MissingGeneType
NM_001181080.1	NM_001181080.1	MissingGeneType
NM_001181078.1	NM_001181078.1	MissingGeneType
NM_001181077.1	NM_001181077.1	MissingGeneType
NM_001181076.1	NM_001181076.1	MissingGeneType
NM_001181075.1	NM_001181075.1	MissingGeneType
NM_001181074.1	NM_001181074.1	MissingGeneType
NM_001181073.2	NM_001181073.2	MissingGeneType
NM_001181072.1	NM_001181072.1	MissingGeneType
NM_001181071.1	NM_001181071.1	MissingGeneType
NM_001181070.1	NM_001181070.1	MissingGeneType
NM_001270746.1	NM_001270746.1	MissingGeneType
NM_001181068.1	NM_001181068.1	MissingGeneType
NM_001181067.1	NM_001181067.1	MissingGeneType
NM_001181066.1	NM_001181066.1	MissingGeneType
NM_001181065.3	NM_001181065.3	MissingGeneType
NM_001181063.1	NM_001181063.1	MissingGeneType
NM_001181062.2	NM_001181062.2	MissingGeneType
NM_001181060.3	NM_001181060.3	MissingGeneType
NM_001184677.1	NM_001184677.1	MissingGeneType
NM_001181059.1	NM_001181059.1	MissingGeneType
NR_132177.1	NR_132177.1	MissingGeneType
NM_001181058.1	NM_001181058.1	MissingGeneType
NM_001181057.3	NM_001181057.3	MissingGeneType
NM_001181056.1	NM_001181056.1	MissingGeneType
NM_001181055.1	NM_001181055.1	MissingGeneType
NM_001181054.1	NM_001181054.1	MissingGeneType
NM_001184593.3	NM_001184593.3	MissingGeneType
NM_001181052.1	NM_001181052.1	MissingGeneType
NM_001181051.1	NM_001181051.1	MissingGeneType
NM_001181050.1	NM_001181050.1	MissingGeneType
NM_001181049.3	NM_001181049.3	MissingGeneType
NM_001181048.1	NM_001181048.1	MissingGeneType
NM_001181046.1	NM_001181046.1	MissingGeneType
NM_001181045.1	NM_001181045.1	MissingGeneType
NM_001181044.3	NM_001181044.3	MissingGeneType
NM_001181043.1	NM_001181043.1	MissingGeneType
NM_001181041.1	NM_001181041.1	MissingGeneType
NM_001181040.1	NM_001181040.1	MissingGeneType
NM_001181039.3	NM_001181039.3	MissingGeneType
NM_001181038.1	NM_001181038.1	MissingGeneType
NM_001181037.1	NM_001181037.1	MissingGeneType
NM_001181036.1	NM_001181036.1	MissingGeneType
NM_001181035.3	NM_001181035.3	MissingGeneType
NM_001181034.1	NM_001181034.1	MissingGeneType
NM_001181033.1	NM_001181033.1	MissingGeneType
NM_001181032.1	NM_001181032.1	MissingGeneType
NM_001181031.3	NM_001181031.3	MissingGeneType
NM_001181029.1	NM_001181029.1	MissingGeneType
NM_001181028.1	NM_001181028.1	MissingGeneType
NM_001181027.1	NM_001181027.1	MissingGeneType
NM_001181026.3	NM_001181026.3	MissingGeneType
NM_001181025.1	NM_001181025.1	MissingGeneType
NM_001181024.1	NM_001181024.1	MissingGeneType
NM_001181023.1	NM_001181023.1	MissingGeneType
NM_001181022.3	NM_001181022.3	MissingGeneType
NM_001181021.1	NM_001181021.1	MissingGeneType
NM_001181020.1	NM_001181020.1	MissingGeneType
NM_001181019.1	NM_001181019.1	MissingGeneType
NM_001181018.3	NM_001181018.3	MissingGeneType
NM_001181016.1	NM_001181016.1	MissingGeneType
NM_001181015.1	NM_001181015.1	MissingGeneType
NM_001348834.1	NM_001348834.1	MissingGeneType
NM_001181013.1	NM_001181013.1	MissingGeneType
NM_001181012.3	NM_001181012.3	MissingGeneType
NM_001181011.1	NM_001181011.1	MissingGeneType
NM_001181010.2	NM_001181010.2	MissingGeneType
NM_001181009.1	NM_001181009.1	MissingGeneType
NM_001181008.3	NM_001181008.3	MissingGeneType
NM_001181007.1	NM_001181007.1	MissingGeneType
NM_001181006.1	NM_001181006.1	MissingGeneType
NM_001181005.1	NM_001181005.1	MissingGeneType
NM_001181004.3	NM_001181004.3	MissingGeneType
NM_001181003.1	NM_001181003.1	MissingGeneType
NM_001181002.1	NM_001181002.1	MissingGeneType
NM_001181001.1	NM_001181001.1	MissingGeneType
NM_001181000.3	NM_001181000.3	MissingGeneType
NM_001180999.1	NM_001180999.1	MissingGeneType
NM_001180998.1	NM_001180998.1	MissingGeneType
NM_001180995.3	NM_001180995.3	MissingGeneType
NM_001180994.2	NM_001180994.2	MissingGeneType
NM_001180993.1	NM_001180993.1	MissingGeneType
NM_001180992.1	NM_001180992.1	MissingGeneType
NM_001180991.3	NM_001180991.3	MissingGeneType
NM_001180990.1	NM_001180990.1	MissingGeneType
NM_001180989.2	NM_001180989.2	MissingGeneType
NM_001180988.1	NM_001180988.1	MissingGeneType
NM_001180987.3	NM_001180987.3	MissingGeneType
NM_001180986.1	NM_001180986.1	MissingGeneType
NM_001180985.1	NM_001180985.1	MissingGeneType
NM_001180984.1	NM_001180984.1	MissingGeneType
NM_001348835.1	NM_001348835.1	MissingGeneType
NM_001180982.3	NM_001180982.3	MissingGeneType
NM_001180981.1	NM_001180981.1	MissingGeneType
NM_001180980.1	NM_001180980.1	MissingGeneType
NM_001180979.1	NM_001180979.1	MissingGeneType
NM_001180978.3	NM_001180978.3	MissingGeneType
NM_001180977.1	NM_001180977.1	MissingGeneType
NM_001180976.1	NM_001180976.1	MissingGeneType
NM_001180975.1	NM_001180975.1	MissingGeneType
NM_001180973.3	NM_001180973.3	MissingGeneType
NM_001180972.1	NM_001180972.1	MissingGeneType
NM_001180971.1	NM_001180971.1	MissingGeneType
NM_001180970.1	NM_001180970.1	MissingGeneType
NM_001180969.3	NM_001180969.3	MissingGeneType
NM_001180968.1	NM_001180968.1	MissingGeneType
NM_001180966.1	NM_001180966.1	MissingGeneType
NM_001180965.1	NM_001180965.1	MissingGeneType
NM_001180964.3	NM_001180964.3	MissingGeneType
NR_132178.1	NR_132178.1	MissingGeneType
NM_001180963.1	NM_001180963.1	MissingGeneType
NM_001180962.1	NM_001180962.1	MissingGeneType
NM_001180961.1	NM_001180961.1	MissingGeneType
NM_001180960.3	NM_001180960.3	MissingGeneType
NM_001180959.1	NM_001180959.1	MissingGeneType
NM_001180958.1	NM_001180958.1	MissingGeneType
NM_001180957.1	NM_001180957.1	MissingGeneType
NM_001180956.3	NM_001180956.3	MissingGeneType
NM_001180955.1	NM_001180955.1	MissingGeneType
NM_001180954.1	NM_001180954.1	MissingGeneType
NM_001348836.1	NM_001348836.1	MissingGeneType
NR_132179.1	NR_132179.1	MissingGeneType
NM_001180952.1	NM_001180952.1	MissingGeneType
NM_001180951.3	NM_001180951.3	MissingGeneType
NM_001180950.1	NM_001180950.1	MissingGeneType
NM_001180949.1	NM_001180949.1	MissingGeneType
NM_001180948.1	NM_001180948.1	MissingGeneType
NM_001180947.3	NM_001180947.3	MissingGeneType
NM_001180946.1	NM_001180946.1	MissingGeneType
NM_001180945.1	NM_001180945.1	MissingGeneType
NM_001180944.1	NM_001180944.1	MissingGeneType
NM_001180943.3	NM_001180943.3	MissingGeneType
NM_001180942.1	NM_001180942.1	MissingGeneType
NM_001180941.1	NM_001180941.1	MissingGeneType
NR_132180.1	NR_132180.1	MissingGeneType
NR_132181.1	NR_132181.1	MissingGeneType
NM_001180940.1	NM_001180940.1	MissingGeneType
NM_001180938.3	NM_001180938.3	MissingGeneType
NM_001180936.1	NM_001180936.1	MissingGeneType
NM_001180935.1	NM_001180935.1	MissingGeneType
NM_001180933.1	NM_001180933.1	MissingGeneType
NM_001180932.3	NM_001180932.3	MissingGeneType
NM_001180931.1	NM_001180931.1	MissingGeneType
NM_001180930.1	NM_001180930.1	MissingGeneType
NM_001180929.1	NM_001180929.1	MissingGeneType
NM_001180928.4	NM_001180928.4	MissingGeneType
NM_001180927.1	NM_001180927.1	MissingGeneType
NM_001180926.1	NM_001180926.1	MissingGeneType
NM_001180925.1	NM_001180925.1	MissingGeneType
NM_001180923.1	NM_001180923.1	MissingGeneType
NM_001180922.1	NM_001180922.1	MissingGeneType
NM_001180921.2	NM_001180921.2	MissingGeneType
NM_001180920.3	NM_001180920.3	MissingGeneType
NM_001180919.1	NM_001180919.1	MissingGeneType
NM_001180918.1	NM_001180918.1	MissingGeneType
NM_001180916.1	NM_001180916.1	MissingGeneType
NM_001180915.3	NM_001180915.3	MissingGeneType
NM_001180914.1	NM_001180914.1	MissingGeneType
NM_001180913.1	NM_001180913.1	MissingGeneType
NM_001180912.1	NM_001180912.1	MissingGeneType
NM_001180910.3	NM_001180910.3	MissingGeneType
NM_001180909.1	NM_001180909.1	MissingGeneType
NM_001180908.1	NM_001180908.1	MissingGeneType
NM_001184550.1	NM_001184550.1	MissingGeneType
NM_001184647.4	NM_001184647.4	MissingGeneType
NM_001180905.1	NM_001180905.1	MissingGeneType
NM_001180904.1	NM_001180904.1	MissingGeneType
NM_001180903.1	NM_001180903.1	MissingGeneType
NM_001180902.3	NM_001180902.3	MissingGeneType
NM_001180901.1	NM_001180901.1	MissingGeneType
NM_001180900.1	NM_001180900.1	MissingGeneType
NM_001348837.1	NM_001348837.1	MissingGeneType
NM_001180898.2	NM_001180898.2	MissingGeneType
NM_001180897.3	NM_001180897.3	MissingGeneType
NM_001180896.1	NM_001180896.1	MissingGeneType
NM_001180895.1	NM_001180895.1	MissingGeneType
NM_001180894.1	NM_001180894.1	MissingGeneType
NM_001180893.3	NM_001180893.3	MissingGeneType
NM_001180892.1	NM_001180892.1	MissingGeneType
NM_001180891.1	NM_001180891.1	MissingGeneType
NM_001180890.1	NM_001180890.1	MissingGeneType
NM_001180888.3	NM_001180888.3	MissingGeneType
NM_001180887.1	NM_001180887.1	MissingGeneType
NM_001180886.1	NM_001180886.1	MissingGeneType
NM_001180885.1	NM_001180885.1	MissingGeneType
NM_001180884.3	NM_001180884.3	MissingGeneType
NM_001180883.1	NM_001180883.1	MissingGeneType
NM_001180882.1	NM_001180882.1	MissingGeneType
NM_001180881.1	NM_001180881.1	MissingGeneType
NM_001180880.3	NM_001180880.3	MissingGeneType
NM_001180879.1	NM_001180879.1	MissingGeneType
NM_001180878.1	NM_001180878.1	MissingGeneType
NM_001180877.1	NM_001180877.1	MissingGeneType
NM_001180876.3	NM_001180876.3	MissingGeneType
NM_001180875.1	NM_001180875.1	MissingGeneType
NM_001180874.1	NM_001180874.1	MissingGeneType
NM_001180873.1	NM_001180873.1	MissingGeneType
NM_001184592.3	NM_001184592.3	MissingGeneType
NM_001348838.1	NM_001348838.1	MissingGeneType
NM_001184634.1	NM_001184634.1	MissingGeneType
NM_001180871.1	NM_001180871.1	MissingGeneType
NM_001180870.1	NM_001180870.1	MissingGeneType
NM_001180869.3	NM_001180869.3	MissingGeneType
NM_001180868.1	NM_001180868.1	MissingGeneType
NM_001180867.1	NM_001180867.1	MissingGeneType
NM_001180866.1	NM_001180866.1	MissingGeneType
NM_001181130.3	NM_001181130.3	MissingGeneType
NM_001181131.1	NM_001181131.1	MissingGeneType
NM_001181132.1	NM_001181132.1	MissingGeneType
NM_001181133.1	NM_001181133.1	MissingGeneType
NM_001181134.3	NM_001181134.3	MissingGeneType
NM_001181135.1	NM_001181135.1	MissingGeneType
NM_001181136.1	NM_001181136.1	MissingGeneType
NM_001181137.1	NM_001181137.1	MissingGeneType
NM_001181138.3	NM_001181138.3	MissingGeneType
NM_001181139.1	NM_001181139.1	MissingGeneType
NM_001181141.1	NM_001181141.1	MissingGeneType
NM_001181142.1	NM_001181142.1	MissingGeneType
NM_001181143.3	NM_001181143.3	MissingGeneType
NM_001181144.1	NM_001181144.1	MissingGeneType
NM_001181145.1	NM_001181145.1	MissingGeneType
NM_001270747.1	NM_001270747.1	MissingGeneType
NM_001181148.3	NM_001181148.3	MissingGeneType
NM_001181149.1	NM_001181149.1	MissingGeneType
NM_001181150.1	NM_001181150.1	MissingGeneType
NM_001181152.1	NM_001181152.1	MissingGeneType
NM_001181153.3	NM_001181153.3	MissingGeneType
NM_001348839.1	NM_001348839.1	MissingGeneType
NM_001181155.3	NM_001181155.3	MissingGeneType
NM_001181156.1	NM_001181156.1	MissingGeneType
NM_001184431.1	NM_001184431.1	MissingGeneType
NM_001184432.2	NM_001184432.2	MissingGeneType
NM_001181157.3	NM_001181157.3	MissingGeneType
NM_001181158.3	NM_001181158.3	MissingGeneType
NR_132182.1	NR_132182.1	MissingGeneType
NM_001181159.1	NM_001181159.1	MissingGeneType
NM_001181160.1	NM_001181160.1	MissingGeneType
NM_001184658.1	NM_001184658.1	MissingGeneType
NM_001181161.3	NM_001181161.3	MissingGeneType
NM_001181162.3	NM_001181162.3	MissingGeneType
NM_001181163.1	NM_001181163.1	MissingGeneType
NM_001181164.1	NM_001181164.1	MissingGeneType
NM_001184648.1	NM_001184648.1	MissingGeneType
NM_001181165.3	NM_001181165.3	MissingGeneType
NM_001181166.3	NM_001181166.3	MissingGeneType
NM_001181167.1	NM_001181167.1	MissingGeneType
NM_001184434.2	NM_001184434.2	MissingGeneType
NM_001184433.1	NM_001184433.1	MissingGeneType
NM_001348840.1	NM_001348840.1	MissingGeneType
NM_001181169.3	NM_001181169.3	MissingGeneType
NM_001181170.3	NM_001181170.3	MissingGeneType
NM_001181171.1	NM_001181171.1	MissingGeneType
NM_001181172.1	NM_001181172.1	MissingGeneType
NM_001181173.1	NM_001181173.1	MissingGeneType
NM_001348841.1	NM_001348841.1	MissingGeneType
NM_001181175.3	NM_001181175.3	MissingGeneType
NM_001181176.3	NM_001181176.3	MissingGeneType
NM_001181177.1	NM_001181177.1	MissingGeneType
NM_001181178.1	NM_001181178.1	MissingGeneType
NM_001270748.1	NM_001270748.1	MissingGeneType
NM_001181181.1	NM_001181181.1	MissingGeneType
NM_001181182.3	NM_001181182.3	MissingGeneType
NM_001181183.4	NM_001181183.4	MissingGeneType
NM_001181184.1	NM_001181184.1	MissingGeneType
NM_001181185.1	NM_001181185.1	MissingGeneType
NM_001181186.3	NM_001181186.3	MissingGeneType
NM_001181187.2	NM_001181187.2	MissingGeneType
NM_001181188.3	NM_001181188.3	MissingGeneType
NR_132183.1	NR_132183.1	MissingGeneType
NM_001181189.3	NM_001181189.3	MissingGeneType
NM_001181190.1	NM_001181190.1	MissingGeneType
NM_001181191.1	NM_001181191.1	MissingGeneType
NM_001181192.3	NM_001181192.3	MissingGeneType
NM_001181194.1	NM_001181194.1	MissingGeneType
NM_001181195.3	NM_001181195.3	MissingGeneType
NM_001181196.4	NM_001181196.4	MissingGeneType
NM_001181197.1	NM_001181197.1	MissingGeneType
NM_001181199.2	NM_001181199.2	MissingGeneType
NM_001181200.3	NM_001181200.3	MissingGeneType
NM_001181201.1	NM_001181201.1	MissingGeneType
NM_001181203.3	NM_001181203.3	MissingGeneType
NM_001181204.3	NM_001181204.3	MissingGeneType
NM_001181205.1	NM_001181205.1	MissingGeneType
NM_001181206.1	NM_001181206.1	MissingGeneType
NM_001181207.3	NM_001181207.3	MissingGeneType
NM_001181208.1	NM_001181208.1	MissingGeneType
NM_001181209.3	NM_001181209.3	MissingGeneType
NM_001181210.3	NM_001181210.3	MissingGeneType
NM_001181211.1	NM_001181211.1	MissingGeneType
NM_001181212.1	NM_001181212.1	MissingGeneType
NM_001181213.3	NM_001181213.3	MissingGeneType
NM_001181214.1	NM_001181214.1	MissingGeneType
NM_001181215.3	NM_001181215.3	MissingGeneType
NM_001181216.3	NM_001181216.3	MissingGeneType
NM_001181218.1	NM_001181218.1	MissingGeneType
NM_001181219.3	NM_001181219.3	MissingGeneType
NM_001181220.1	NM_001181220.1	MissingGeneType
NM_001181221.3	NM_001181221.3	MissingGeneType
NM_001181222.3	NM_001181222.3	MissingGeneType
NM_001181223.1	NM_001181223.1	MissingGeneType
NM_001181224.1	NM_001181224.1	MissingGeneType
NM_001181225.3	NM_001181225.3	MissingGeneType
NM_001181226.1	NM_001181226.1	MissingGeneType
NM_001181227.3	NM_001181227.3	MissingGeneType
NM_001181228.3	NM_001181228.3	MissingGeneType
NM_001181229.1	NM_001181229.1	MissingGeneType
NM_001181230.1	NM_001181230.1	MissingGeneType
NM_001181231.3	NM_001181231.3	MissingGeneType
NM_001181232.1	NM_001181232.1	MissingGeneType
NM_001181233.3	NM_001181233.3	MissingGeneType
NM_001181234.3	NM_001181234.3	MissingGeneType
NM_001181235.1	NM_001181235.1	MissingGeneType
NM_001181237.1	NM_001181237.1	MissingGeneType
NM_001181238.3	NM_001181238.3	MissingGeneType
NM_001184380.3	NM_001184380.3	MissingGeneType
NM_001184381.2	NM_001184381.2	MissingGeneType
NM_001181239.3	NM_001181239.3	MissingGeneType
NM_001181240.1	NM_001181240.1	MissingGeneType
NM_001181241.1	NM_001181241.1	MissingGeneType
NM_001181242.3	NM_001181242.3	MissingGeneType
NM_001181245.1	NM_001181245.1	MissingGeneType
NM_001181246.3	NM_001181246.3	MissingGeneType
NM_001181247.3	NM_001181247.3	MissingGeneType
NM_001181248.1	NM_001181248.1	MissingGeneType
NM_001181249.1	NM_001181249.1	MissingGeneType
NM_001181250.3	NM_001181250.3	MissingGeneType
NM_001184551.1	NM_001184551.1	MissingGeneType
NM_001181251.3	NM_001181251.3	MissingGeneType
NM_001181252.3	NM_001181252.3	MissingGeneType
NM_001181253.1	NM_001181253.1	MissingGeneType
NM_001181254.1	NM_001181254.1	MissingGeneType
NM_001181255.3	NM_001181255.3	MissingGeneType
NM_001181256.1	NM_001181256.1	MissingGeneType
NM_001181257.3	NM_001181257.3	MissingGeneType
NM_001181258.3	NM_001181258.3	MissingGeneType
NM_001181259.1	NM_001181259.1	MissingGeneType
NM_001181260.1	NM_001181260.1	MissingGeneType
NM_001181261.3	NM_001181261.3	MissingGeneType
NM_001181262.1	NM_001181262.1	MissingGeneType
NM_001181263.3	NM_001181263.3	MissingGeneType
NM_001181264.3	NM_001181264.3	MissingGeneType
NM_001181265.1	NM_001181265.1	MissingGeneType
NM_001181267.1	NM_001181267.1	MissingGeneType
NM_001181269.3	NM_001181269.3	MissingGeneType
NM_001181270.1	NM_001181270.1	MissingGeneType
NM_001181271.3	NM_001181271.3	MissingGeneType
NM_001181272.3	NM_001181272.3	MissingGeneType
NM_001181273.1	NM_001181273.1	MissingGeneType
NM_001181274.2	NM_001181274.2	MissingGeneType
NM_001181275.3	NM_001181275.3	MissingGeneType
NM_001184594.1	NM_001184594.1	MissingGeneType
NM_001181277.3	NM_001181277.3	MissingGeneType
NM_001181278.1	NM_001181278.1	MissingGeneType
NM_001181279.1	NM_001181279.1	MissingGeneType
NM_001181281.3	NM_001181281.3	MissingGeneType
NM_001181282.2	NM_001181282.2	MissingGeneType
NM_001181283.3	NM_001181283.3	MissingGeneType
NM_001181284.3	NM_001181284.3	MissingGeneType
NM_001181285.1	NM_001181285.1	MissingGeneType
NM_001181286.1	NM_001181286.1	MissingGeneType
NM_001181287.3	NM_001181287.3	MissingGeneType
NM_001181288.1	NM_001181288.1	MissingGeneType
NM_001181290.3	NM_001181290.3	MissingGeneType
NM_001184675.3	NM_001184675.3	MissingGeneType
NM_001184401.1	NM_001184401.1	MissingGeneType
NM_001184402.2	NM_001184402.2	MissingGeneType
NM_001184400.4	NM_001184400.4	MissingGeneType
NM_001184399.1	NM_001184399.1	MissingGeneType
NM_001181291.3	NM_001181291.3	MissingGeneType
NM_001181292.3	NM_001181292.3	MissingGeneType
NM_001348843.1	NM_001348843.1	MissingGeneType
NM_001181294.1	NM_001181294.1	MissingGeneType
NM_001181295.1	NM_001181295.1	MissingGeneType
NM_001181296.3	NM_001181296.3	MissingGeneType
NM_001181297.1	NM_001181297.1	MissingGeneType
NM_001181298.3	NM_001181298.3	MissingGeneType
NM_001184531.3	NM_001184531.3	MissingGeneType
NM_001181299.1	NM_001181299.1	MissingGeneType
NM_001181300.1	NM_001181300.1	MissingGeneType
NM_001181301.3	NM_001181301.3	MissingGeneType
NM_001181302.1	NM_001181302.1	MissingGeneType
NM_001181303.3	NM_001181303.3	MissingGeneType
NM_001184595.3	NM_001184595.3	MissingGeneType
NM_001181304.1	NM_001181304.1	MissingGeneType
NM_001181306.1	NM_001181306.1	MissingGeneType
NM_001181307.3	NM_001181307.3	MissingGeneType
NM_001181308.1	NM_001181308.1	MissingGeneType
NM_001181309.3	NM_001181309.3	MissingGeneType
NM_001181310.3	NM_001181310.3	MissingGeneType
NM_001181312.1	NM_001181312.1	MissingGeneType
NM_001181313.1	NM_001181313.1	MissingGeneType
NM_001181314.3	NM_001181314.3	MissingGeneType
NM_001181315.1	NM_001181315.1	MissingGeneType
NM_001181316.3	NM_001181316.3	MissingGeneType
NM_001181317.3	NM_001181317.3	MissingGeneType
NM_001181318.1	NM_001181318.1	MissingGeneType
NM_001181320.1	NM_001181320.1	MissingGeneType
NM_001181321.3	NM_001181321.3	MissingGeneType
NM_001181322.1	NM_001181322.1	MissingGeneType
NM_001181323.3	NM_001181323.3	MissingGeneType
NM_001181324.3	NM_001181324.3	MissingGeneType
NM_001181325.1	NM_001181325.1	MissingGeneType
NM_001181326.1	NM_001181326.1	MissingGeneType
NM_001181327.3	NM_001181327.3	MissingGeneType
NM_001181328.1	NM_001181328.1	MissingGeneType
NM_001181329.3	NM_001181329.3	MissingGeneType
NM_001181330.3	NM_001181330.3	MissingGeneType
NM_001181331.1	NM_001181331.1	MissingGeneType
NM_001181332.1	NM_001181332.1	MissingGeneType
NM_001181333.3	NM_001181333.3	MissingGeneType
NM_001184596.1	NM_001184596.1	MissingGeneType
NM_001181334.3	NM_001181334.3	MissingGeneType
NM_001181335.3	NM_001181335.3	MissingGeneType
NM_001181336.1	NM_001181336.1	MissingGeneType
NM_001181337.1	NM_001181337.1	MissingGeneType
NM_001181338.3	NM_001181338.3	MissingGeneType
NM_001181339.1	NM_001181339.1	MissingGeneType
NM_001181340.3	NM_001181340.3	MissingGeneType
NM_001181342.1	NM_001181342.1	MissingGeneType
NM_001181343.1	NM_001181343.1	MissingGeneType
NM_001181344.3	NM_001181344.3	MissingGeneType
NM_001181345.1	NM_001181345.1	MissingGeneType
NM_001181346.3	NM_001181346.3	MissingGeneType
NM_001181347.3	NM_001181347.3	MissingGeneType
NM_001181349.1	NM_001181349.1	MissingGeneType
NM_001181350.2	NM_001181350.2	MissingGeneType
NR_132184.1	NR_132184.1	MissingGeneType
NR_132185.1	NR_132185.1	MissingGeneType
NM_001181351.3	NM_001181351.3	MissingGeneType
NM_001181352.1	NM_001181352.1	MissingGeneType
NM_001181353.3	NM_001181353.3	MissingGeneType
NM_001181354.3	NM_001181354.3	MissingGeneType
NM_001181356.2	NM_001181356.2	MissingGeneType
NM_001181358.1	NM_001181358.1	MissingGeneType
NM_001181359.3	NM_001181359.3	MissingGeneType
NM_001181360.1	NM_001181360.1	MissingGeneType
NM_001181361.3	NM_001181361.3	MissingGeneType
NM_001181362.3	NM_001181362.3	MissingGeneType
NM_001181363.1	NM_001181363.1	MissingGeneType
NM_001181364.1	NM_001181364.1	MissingGeneType
NM_001181365.3	NM_001181365.3	MissingGeneType
NM_001181366.1	NM_001181366.1	MissingGeneType
NM_001181367.3	NM_001181367.3	MissingGeneType
NM_001181368.3	NM_001181368.3	MissingGeneType
NM_001181369.1	NM_001181369.1	MissingGeneType
NM_001184552.1	NM_001184552.1	MissingGeneType
NM_001181370.3	NM_001181370.3	MissingGeneType
NM_001181372.1	NM_001181372.1	MissingGeneType
NM_001181373.3	NM_001181373.3	MissingGeneType
NM_001181374.3	NM_001181374.3	MissingGeneType
NM_001181375.1	NM_001181375.1	MissingGeneType
NM_001181376.1	NM_001181376.1	MissingGeneType
NM_001181377.3	NM_001181377.3	MissingGeneType
NM_001181378.1	NM_001181378.1	MissingGeneType
NM_001181379.3	NM_001181379.3	MissingGeneType
NM_001181380.3	NM_001181380.3	MissingGeneType
NM_001181381.1	NM_001181381.1	MissingGeneType
NM_001181382.1	NM_001181382.1	MissingGeneType
NM_001181383.3	NM_001181383.3	MissingGeneType
NM_001181384.1	NM_001181384.1	MissingGeneType
NM_001181385.3	NM_001181385.3	MissingGeneType
NM_001181386.3	NM_001181386.3	MissingGeneType
NM_001181387.1	NM_001181387.1	MissingGeneType
NM_001181389.1	NM_001181389.1	MissingGeneType
NM_001181390.3	NM_001181390.3	MissingGeneType
NM_001181391.1	NM_001181391.1	MissingGeneType
NM_001181392.3	NM_001181392.3	MissingGeneType
NM_001181393.3	NM_001181393.3	MissingGeneType
NM_001181395.1	NM_001181395.1	MissingGeneType
